datahora,iter,fitness,SE_med,SE_min,SE_5,RISx,RISy,RISz,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,se_10,se_11,se_12,se_13,se_14,se_15,se_16,se_17,se_18,se_19,se_20
2026-06-03 16:53:20,92,1.866127,3.732228,0.000027,0.430699,1.0789,10.4874,4.0000,0.911716,5.121591,7.526581,7.576601,7.603806,3.082151,3.797986,2.148315,0.861372,5.334218,3.530468,1.037249,1.707900,8.607927,0.983897,8.875496,0.000027,3.095055,0.945246,1.896949
2026-06-03 16:53:20,93,1.866127,3.732228,0.000027,0.430699,1.0789,10.4874,4.0000,0.911716,5.121591,7.526581,7.576601,7.603806,3.082151,3.797986,2.148315,0.861372,5.334218,3.530468,1.037249,1.707900,8.607927,0.983897,8.875496,0.000027,3.095055,0.945246,1.896949
2026-06-03 16:53:21,94,1.866127,3.732228,0.000027,0.430699,1.0789,10.4874,4.0000,0.911716,5.121591,7.526581,7.576601,7.603806,3.082151,3.797986,2.148315,0.861372,5.334218,3.530468,1.037249,1.707900,8.607927,0.983897,8.875496,0.000027,3.095055,0.945246,1.896949
2026-06-03 16:53:21,95,1.866127,3.732228,0.000027,0.430699,1.0789,10.4874,4.0000,0.911716,5.121591,7.526581,7.576601,7.603806,3.082151,3.797986,2.148315,0.861372,5.334218,3.530468,1.037249,1.707900,8.607927,0.983897,8.875496,0.000027,3.095055,0.945246,1.896949
2026-06-03 16:53:22,96,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:22,97,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:23,98,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:23,99,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:23,100,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:24,101,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:24,102,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:25,103,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:25,104,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:26,105,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:26,106,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:27,107,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:27,108,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:28,109,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:28,110,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:29,111,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:29,112,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:29,113,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:30,114,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:30,115,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:31,116,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:31,117,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:32,118,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:32,119,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:33,120,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:33,121,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:34,122,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:34,123,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:35,124,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:35,125,1.866128,3.732229,0.000027,0.430659,1.0829,10.4896,4.0000,0.911631,5.121820,7.526612,7.576633,7.603841,3.082166,3.798104,2.148270,0.861291,5.334196,3.530549,1.037165,1.707822,8.607973,0.983810,8.875563,0.000027,3.095057,0.945160,1.896881
2026-06-03 16:53:35,126,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:36,127,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:36,128,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:37,129,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:37,130,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:38,131,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:38,132,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:39,133,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:39,134,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:40,135,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:40,136,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:41,137,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:41,138,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:41,139,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:42,140,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:42,141,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:43,142,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:43,143,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:44,144,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:44,145,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:45,146,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:45,147,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:46,148,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:46,149,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:47,150,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:47,151,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:47,152,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:48,153,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:48,154,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:49,155,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:49,156,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:50,157,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:50,158,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:51,159,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:51,160,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:52,161,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:52,162,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:53,163,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:53,164,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:54,165,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:54,166,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:54,167,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:55,168,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:55,169,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:56,170,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:56,171,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:57,172,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:57,173,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:58,174,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:58,175,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:59,176,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:53:59,177,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:00,178,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:00,179,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:00,180,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:01,181,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:01,182,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
2026-06-03 16:54:02,183,1.866143,3.732258,0.000027,0.430526,1.0985,10.4908,4.0000,0.911363,5.122836,7.526696,7.576728,7.603925,3.082318,3.798551,2.148126,0.861025,5.334121,3.530875,1.036892,1.707603,8.608018,0.983540,8.875728,0.000027,3.095211,0.944891,1.896693
